"Heart Rate","RR","P Wave Duration","PR Segment","PR Interval","QRS Interval","T Wave Duration","ST Segment","QT Interval","QT Corrected (Bazett)",
104.895,572,60,48,108,68,168,80,316,417.82,
106.383,564,60,48,108,68,164,84,316,420.773,
106.383,564,60,48,108,68,164,80,312,415.446,
108.696,552,56,48,104,68,164,80,312,419.938,
108.696,552,52,48,100,68,168,76,312,419.938,
110.294,544,64,52,116,68,172,76,316,428.438,
110.294,544,56,48,104,68,164,80,312,423.014,
111.111,540,"","","",68,168,76,312,424.578,
113.636,528,52,52,104,68,164,76,308,423.871,
113.636,528,64,48,112,68,164,76,308,423.871,
113.636,528,64,48,112,68,168,72,308,423.871,
114.504,524,64,52,116,68,160,76,304,419.96,
112.782,532,72,44,116,72,168,72,312,427.759,
111.94,536,60,48,108,68,164,76,308,420.696,
111.111,540,68,48,116,64,160,80,304,413.692,
110.294,544,64,44,108,68,160,76,304,412.168,
110.294,544,64,40,104,68,168,76,312,423.014,
109.489,548,60,48,108,68,164,76,308,416.064,
110.294,544,64,44,108,68,164,76,308,417.591,
110.294,544,64,44,108,68,168,76,312,423.014,
110.294,544,60,48,108,64,160,80,304,412.168,
111.94,536,64,40,104,68,164,80,312,426.16,
110.294,544,60,48,108,64,160,80,304,412.168,
111.94,536,68,44,112,68,164,76,308,420.696,
111.94,536,60,44,104,68,164,76,308,420.696,
111.94,536,64,48,112,68,160,76,304,415.232,
112.782,532,64,44,108,68,168,72,308,422.275,
113.636,528,60,44,104,68,168,72,308,423.871,
113.636,528,64,44,108,68,164,76,308,423.871,
113.636,528,56,52,108,64,164,76,304,418.366,
114.504,524,52,52,104,64,164,76,304,419.96,
116.279,516,60,48,108,68,160,76,304,423.203,
115.385,520,56,48,104,68,168,72,308,427.119,
116.279,516,56,48,104,68,164,76,308,428.771,
117.188,512,60,40,100,68,164,76,308,430.443,
116.279,516,56,44,100,68,160,76,304,423.203,
117.188,512,56,44,100,68,164,72,304,424.853,
118.11,508,56,48,104,68,160,76,304,426.522,
118.11,508,60,44,104,68,164,72,304,426.522,
118.11,508,56,44,100,68,164,72,304,426.522,
118.11,508,52,48,100,68,160,76,304,426.522,
118.11,508,60,44,104,68,156,76,300,420.91,
118.11,508,52,44,96,64,160,80,304,426.522,
119.048,504,56,40,96,68,168,76,312,439.48,
118.11,508,60,44,104,68,164,76,308,432.134,
119.048,504,56,40,96,68,164,76,308,433.846,
118.11,508,48,48,96,68,160,80,308,432.134,
118.11,508,60,44,104,68,164,76,308,432.134,
120,500,52,44,96,68,164,76,308,435.578,
118.11,508,60,48,108,64,164,76,304,426.522,
120,500,60,40,100,68,168,72,308,435.578,
119.048,504,56,44,100,68,164,72,304,428.211,
119.048,504,60,44,104,68,164,72,304,428.211,
119.048,504,64,40,104,64,164,76,304,428.211,
119.048,504,60,44,104,68,160,76,304,428.211,
119.048,504,60,40,100,68,164,72,304,428.211,
119.048,504,60,44,104,68,152,80,300,422.577,
119.048,504,60,44,104,68,164,72,304,428.211,
119.048,504,52,44,96,68,160,76,304,428.211,
118.11,508,64,48,112,64,156,80,300,420.91,
120,500,60,40,100,68,168,72,308,435.578,
119.048,504,52,44,96,68,160,76,304,428.211,
118.11,508,60,44,104,68,160,72,300,420.91,
119.048,504,52,44,96,68,160,80,308,433.846,
118.11,508,56,44,100,68,160,72,300,420.91,
119.048,504,56,44,100,68,156,80,304,428.211,
119.048,504,56,40,96,68,168,72,308,433.846,
118.11,508,52,48,100,68,160,76,304,426.522,
120,500,56,40,96,68,164,72,304,429.921,
120,500,56,44,100,68,164,72,304,429.921,
119.048,504,60,44,104,64,164,72,300,422.577,
120.968,496,60,44,104,68,160,72,300,425.971,
122.951,488,56,44,100,68,160,72,300,429.449,
119.048,504,64,44,108,64,156,72,292,411.308,
120,500,60,40,100,68,156,72,296,418.607,
118.11,508,68,44,112,64,156,72,292,409.686,
114.504,524,64,48,112,68,164,68,300,414.434,
111.94,536,60,40,100,68,160,72,300,409.769,
111.94,536,60,44,104,68,156,72,296,404.305,
111.111,540,56,40,96,68,164,72,304,413.692,
110.294,544,64,44,108,64,156,76,296,401.321,
111.111,540,60,40,100,68,164,72,304,413.692,
111.94,536,60,44,104,68,156,76,300,409.769,
112.782,532,60,36,96,68,160,76,304,416.79,
111.94,536,60,44,104,64,160,76,300,409.769,
113.636,528,60,44,104,64,156,76,296,407.357,
115.385,520,56,44,100,68,156,76,300,416.025,
114.504,524,52,48,100,64,152,80,296,408.908,
116.279,516,56,44,100,68,152,80,300,417.635,
116.279,516,56,44,100,68,156,76,300,417.635,
117.188,512,56,40,96,68,160,72,300,419.263,
118.11,508,32,52,84,68,156,76,300,420.91,
118.11,508,56,48,104,68,152,76,296,415.298,
119.048,504,52,44,96,68,156,72,296,416.943,
120,500,48,44,92,68,156,72,296,418.607,
121.951,492,20,44,64,72,156,68,296,421.997,
120,500,64,40,104,64,156,72,292,412.95,
120.968,496,64,44,108,68,152,72,292,414.612,
120.968,496,76,44,120,68,156,68,292,414.612,
116.279,516,64,36,100,68,156,72,296,412.066,
113.636,528,60,40,100,68,148,76,292,401.852,
112.782,532,64,56,120,64,152,76,292,400.338,
109.489,548,76,56,132,68,164,72,304,410.661,
100.671,596,56,64,120,76,156,72,304,393.777,
97.4026,616,"","","",76,148,80,304,387.332,
87.7193,684,64,44,108,68,168,72,308,372.411,
80.2139,748,64,44,108,80,168,72,320,369.998,
82.8729,724,68,44,112,72,168,76,316,371.379,
86.7052,692,64,44,108,72,168,72,312,375.061,
78.125,768,72,44,116,72,164,76,312,356.02,
71.4286,840,64,44,108,72,172,72,316,344.784,
73.8916,812,68,44,112,76,168,72,316,350.678,
75.3769,796,72,40,112,76,172,72,320,358.669,
78.9474,760,72,40,112,76,172,72,320,367.065,
80.6452,744,72,44,116,72,172,68,312,361.716,
85.7143,700,68,44,112,76,172,68,316,377.692,
88.2353,680,68,44,112,72,164,76,312,378.356,
88.2353,680,72,44,116,76,168,68,312,378.356,
87.7193,684,72,44,116,72,172,68,312,377.248,
85.7143,700,68,48,116,76,168,68,312,372.911,
84.2697,712,64,48,112,76,172,64,312,369.755,
83.7989,716,72,44,116,72,172,68,312,368.721,
83.7989,716,68,44,112,76,172,68,316,373.448,
82.8729,724,68,44,112,72,172,68,312,366.678,
83.7989,716,68,44,112,72,172,68,312,368.721,
85.7143,700,68,44,112,72,172,68,312,372.911,
84.2697,712,72,40,112,72,172,68,312,369.755,
82.8729,724,72,40,112,76,172,64,312,366.678,
82.8729,724,76,40,116,76,176,64,316,371.379,
83.3333,720,68,44,112,72,172,64,308,362.981,
85.2273,704,68,44,112,72,172,68,312,371.85,
84.7458,708,68,44,112,72,168,68,308,366.045,
84.7458,708,72,44,116,72,172,68,312,370.798,
85.7143,700,68,40,108,76,176,64,316,377.692,
87.2093,688,72,44,116,72,172,68,312,376.149,
89.8204,668,64,44,108,72,172,68,312,381.739,
89.2857,672,68,44,112,76,168,68,312,380.601,
90.3614,664,68,44,112,72,172,68,312,382.887,
92.0245,652,68,44,112,72,172,68,312,386.394,
94.9367,632,68,44,112,72,172,68,312,392.461,
96.7742,620,68,44,112,72,172,68,312,396.24,
96.1538,624,72,44,116,68,164,76,308,389.905,
97.4026,616,68,48,116,72,164,72,308,392.428,
98.6842,608,68,44,112,72,156,80,308,395.002,
98.6842,608,68,48,116,72,160,72,304,389.872,
98.6842,608,72,48,120,72,164,68,304,389.872,
97.4026,616,68,48,116,72,160,76,308,392.428,
93.1677,644,72,48,120,72,164,72,308,383.802,
94.3396,636,72,44,116,72,172,68,312,391.224,
94.3396,636,68,48,116,72,172,68,312,391.224,
93.1677,644,72,44,116,72,168,68,308,383.802,
92.5926,648,68,48,116,72,168,68,308,382.616,
93.1677,644,72,44,116,72,172,68,312,388.787,
93.75,640,68,48,116,72,176,64,312,390,
93.75,640,68,48,116,72,172,68,312,390,
94.3396,636,72,44,116,72,164,72,308,386.209,
94.9367,632,72,44,116,72,168,72,312,392.461,
94.3396,636,72,48,120,72,168,68,308,386.209,
96.1538,624,72,44,116,72,168,68,308,389.905,
96.7742,620,64,48,112,72,168,72,312,396.24,
94.9367,632,72,48,120,72,164,68,304,382.398,
96.7742,620,72,44,116,72,164,72,308,391.16,
96.1538,624,68,48,116,72,168,68,308,389.905,
97.4026,616,72,44,116,72,164,76,312,397.525,
96.1538,624,72,48,120,72,160,76,308,389.905,
96.7742,620,68,44,112,72,168,72,312,396.24,
94.9367,632,68,44,112,72,168,72,312,392.461,
93.75,640,68,48,116,72,172,64,308,385,
94.9367,632,68,48,116,72,172,68,312,392.461,
94.9367,632,72,44,116,72,168,68,308,387.429,
95.5414,628,72,44,116,72,168,72,312,393.708,
94.9367,632,68,48,116,68,164,76,308,387.429,
95.5414,628,72,48,120,72,168,68,308,388.661,
96.7742,620,64,44,108,72,172,68,312,396.24,
97.4026,616,72,44,116,72,164,72,308,392.428,
97.4026,616,68,44,112,72,164,76,312,397.525,
96.7742,620,68,48,116,72,168,68,308,391.16,
96.7742,620,72,44,116,72,168,72,312,396.24,
96.7742,620,68,48,116,72,164,72,308,391.16,
96.7742,620,68,44,112,72,164,76,312,396.24,
96.1538,624,68,48,116,72,164,72,308,389.905,
95.5414,628,68,48,116,72,168,68,308,388.661,
95.5414,628,68,44,112,72,172,68,312,393.708,
97.4026,616,68,48,116,72,172,68,312,397.525,
99.3377,604,68,48,116,68,164,76,308,396.307,
100,600,68,48,116,68,164,72,304,392.462,
100,600,72,48,120,68,164,72,304,392.462,
100,600,68,44,112,72,160,76,308,397.626,
98.6842,608,64,48,112,72,164,72,308,395.002,
98.6842,608,68,44,112,72,160,76,308,395.002,
98.0392,612,68,48,116,72,168,68,308,393.709,
98.0392,612,68,48,116,72,160,72,304,388.596,
96.7742,620,68,44,112,72,168,72,312,396.24,
96.7742,620,72,44,116,72,168,72,312,396.24,
98.0392,612,64,48,112,72,160,72,304,388.596,
98.0392,612,68,44,112,72,168,72,312,398.822,
97.4026,616,68,48,116,72,164,72,308,392.428,
97.4026,616,72,44,116,72,164,72,308,392.428,
96.7742,620,64,48,112,72,164,72,308,391.16,
96.7742,620,64,48,112,72,172,68,312,396.24,
96.1538,624,68,48,116,68,168,72,308,389.905,
99.3377,604,76,44,120,72,168,72,312,401.454,
100,600,72,48,120,76,164,76,316,407.954,
102.041,588,64,48,112,72,164,76,312,406.88,
102.74,584,64,48,112,68,164,76,308,403.036,
104.895,572,72,48,120,72,172,68,312,412.531,
104.895,572,68,48,116,72,164,72,308,407.242,
104.895,572,68,44,112,72,160,76,308,407.242,
104.167,576,72,48,120,68,168,76,312,411.096,
103.448,580,72,48,120,72,168,68,308,404.424,
103.448,580,72,44,116,72,168,72,312,409.676,
103.448,580,72,48,120,68,164,76,308,404.424,
104.167,576,64,52,116,72,164,72,308,405.826,
102.74,584,72,48,120,72,164,72,308,403.036,
102.74,584,72,48,120,76,164,72,312,408.271,
100,600,68,52,120,72,168,72,312,402.79,
99.3377,604,72,52,124,72,168,72,312,401.454,
99.3377,604,72,48,120,72,156,80,308,396.307,
100,600,68,48,116,68,164,76,308,397.626,
101.351,592,68,52,120,72,168,72,312,405.503,
102.041,588,64,48,112,72,160,80,312,406.88,
101.351,592,68,48,116,68,160,80,308,400.304,
102.041,588,72,52,124,72,160,76,308,401.663,
102.041,588,72,48,120,72,168,72,312,406.88,
100.671,596,68,48,116,68,164,76,308,398.958,
102.74,584,64,48,112,72,160,76,308,403.036,
101.351,592,68,48,116,72,164,72,308,400.304,
102.041,588,72,48,120,72,164,76,312,406.88,
102.041,588,68,48,116,68,164,80,312,406.88,
102.041,588,68,48,116,72,164,72,308,401.663,
100.671,596,68,48,116,76,168,68,312,404.14,
99.3377,604,76,56,132,76,164,68,308,396.307,
99.3377,604,76,44,120,72,164,72,308,396.307,
100,600,68,44,112,76,168,68,312,402.79,
98.6842,608,68,44,112,72,148,88,308,395.002,
100,600,64,48,112,68,172,68,308,397.626,
102.041,588,60,44,104,72,160,72,304,396.447,
101.351,592,64,48,112,68,172,68,308,400.304,
103.448,580,76,48,124,72,168,72,312,409.676,
104.167,576,72,48,120,72,168,68,308,405.826,
103.448,580,64,52,116,68,168,72,308,404.424,
104.895,572,68,48,116,72,168,68,308,407.242,
104.895,572,40,56,96,68,160,76,304,401.953,
102.74,584,68,48,116,72,164,76,312,408.271,
102.74,584,60,40,100,72,160,76,308,403.036,
100,600,80,48,128,72,164,72,308,397.626,
101.351,592,68,48,116,76,164,76,316,410.701,
99.3377,604,80,48,128,76,160,72,308,396.307,
98.6842,608,68,48,116,72,164,72,308,395.002,
98.6842,608,68,44,112,72,164,80,316,405.261,
98.0392,612,72,44,116,72,164,76,312,398.822,
98.6842,608,72,44,116,72,164,76,312,400.132,
98.6842,608,64,48,112,68,164,76,308,395.002,
100,600,72,44,116,72,156,88,316,407.954,
99.3377,604,68,44,112,72,160,76,308,396.307,
99.3377,604,64,44,108,72,156,84,312,401.454,
100.671,596,64,44,108,72,164,76,312,404.14,
102.041,588,64,44,108,72,168,72,312,406.88,
102.74,584,68,48,116,72,172,72,316,413.505,
104.167,576,64,48,112,72,168,72,312,411.096,
105.634,568,72,44,116,72,164,72,308,408.674,
105.634,568,60,48,108,68,164,76,308,408.674,
106.383,564,68,52,120,68,168,72,308,410.12,
106.383,564,64,48,112,68,160,76,304,404.794,
106.383,564,64,48,112,72,160,76,308,410.12,
104.895,572,56,48,104,68,164,76,308,407.242,
104.895,572,68,48,116,68,164,72,304,401.953,
103.448,580,60,48,108,68,156,84,308,404.424,
103.448,580,64,44,108,68,164,76,308,404.424,
102.74,584,64,44,108,72,168,64,304,397.802,
100,600,68,48,116,68,164,76,308,397.626,
102.041,588,64,48,112,68,164,80,312,406.88,
102.74,584,64,44,108,72,168,72,312,408.271,
102.041,588,68,44,112,68,168,72,308,401.663,
103.448,580,64,48,112,72,164,76,312,409.676,
103.448,580,64,44,108,72,168,72,312,409.676,
103.448,580,68,48,116,68,164,76,308,404.424,
104.167,576,64,48,112,68,172,72,312,411.096,
104.895,572,68,44,112,72,172,68,312,412.531,
104.167,576,64,48,112,68,164,76,308,405.826,
103.448,580,64,48,112,72,164,76,312,409.676,
102.041,588,64,44,108,68,164,76,308,401.663,
101.351,592,68,48,116,72,168,72,312,405.503,
100.671,596,64,44,108,72,168,72,312,404.14,
100,600,68,44,112,76,176,72,324,418.282,
101.351,592,72,48,120,72,172,72,316,410.701,
102.041,588,68,44,112,72,172,72,316,412.096,
102.041,588,68,44,112,72,160,76,308,401.663,
102.74,584,64,44,108,68,160,80,308,403.036,
103.448,580,64,44,108,72,160,72,304,399.172,
104.895,572,64,52,116,76,172,68,316,417.82,
104.895,572,64,44,108,68,168,68,304,401.953,
107.143,560,64,48,112,72,168,72,312,416.928,
107.143,560,64,48,112,68,164,76,308,411.582,
107.914,556,60,48,108,68,164,72,304,407.696,
109.489,548,64,44,108,68,160,76,304,410.661,
109.489,548,68,48,116,68,160,76,304,410.661,
109.489,548,64,48,112,68,160,72,300,405.257,
109.489,548,64,48,112,68,164,72,304,410.661,
110.294,544,68,48,116,68,160,76,304,412.168,
110.294,544,60,48,108,68,160,76,304,412.168,
109.489,548,68,48,116,68,168,72,308,416.064,
110.294,544,64,48,112,68,160,72,300,406.745,
110.294,544,64,44,108,68,160,76,304,412.168,
110.294,544,68,44,112,72,160,72,304,412.168,
109.489,548,64,48,112,68,160,72,300,405.257,
111.111,540,52,48,100,68,164,76,308,419.135,
110.294,544,68,48,116,68,160,76,304,412.168,
111.111,540,56,44,100,68,160,76,304,413.692,
111.111,540,56,48,104,68,164,72,304,413.692,
111.111,540,44,52,96,68,160,72,300,408.248,
112.782,532,64,44,108,68,160,72,300,411.306,
112.782,532,60,44,104,68,156,76,300,411.306,
112.782,532,64,44,108,68,160,76,304,416.79,
111.94,536,64,48,112,68,164,68,300,409.769,
114.504,524,64,52,116,68,164,68,300,414.434,
113.636,528,48,40,88,68,160,76,304,418.366,
114.504,524,60,56,116,72,160,72,304,419.96,
113.636,528,60,48,108,68,164,68,300,412.861,
114.504,524,60,48,108,68,160,72,300,414.434,
114.504,524,64,48,112,64,164,72,300,414.434,
115.385,520,60,48,108,64,164,72,300,416.025,
115.385,520,48,52,100,68,164,68,300,416.025,
115.385,520,76,40,116,68,168,68,304,421.572,
115.385,520,68,48,116,64,168,72,304,421.572,
116.279,516,60,48,108,64,164,72,300,417.635,
116.279,516,60,48,108,64,168,72,304,423.203,
116.279,516,68,44,112,64,164,72,300,417.635,
118.11,508,68,44,112,72,164,68,304,426.522,
117.188,512,56,48,104,64,160,76,300,419.263,
118.11,508,60,48,108,68,168,68,304,426.522,
117.188,512,"","","",68,164,72,304,424.853,
116.279,516,64,48,112,64,172,68,304,423.203,
117.188,512,60,48,108,68,160,72,300,419.263,
116.279,516,56,48,104,68,164,72,304,423.203,
114.504,524,60,44,104,68,160,76,304,419.96,
112.782,532,48,44,92,68,164,76,308,422.275,
111.94,536,56,44,100,68,160,76,304,415.232,
109.489,548,64,44,108,68,164,76,308,416.064,
107.914,556,64,44,108,68,172,72,312,418.425,
109.489,548,60,48,108,64,160,80,304,410.661,
109.489,548,64,44,108,68,160,76,304,410.661,
110.294,544,68,40,108,68,160,76,304,412.168,
111.94,536,56,44,100,72,160,76,308,420.696,
111.94,536,64,40,104,68,156,80,304,415.232,
112.782,532,68,44,112,68,164,76,308,422.275,
113.636,528,64,44,108,72,156,76,304,418.366,
112.782,532,64,44,108,68,156,80,304,416.79,
111.111,540,60,40,100,72,160,72,304,413.692,
111.94,536,64,44,108,68,160,72,300,409.769,
113.636,528,64,44,108,68,164,76,308,423.871,
112.782,532,56,44,100,68,160,76,304,416.79,
113.636,528,68,44,112,64,160,80,304,418.366,
112.782,532,68,44,112,64,156,80,300,411.306,
115.385,520,64,44,108,72,156,72,300,416.025,
116.279,516,72,40,112,68,152,80,300,417.635,
115.385,520,64,40,104,72,148,80,300,416.025,
115.385,520,64,40,104,68,152,76,296,410.478,
116.279,516,60,44,104,68,144,84,296,412.066,
118.11,508,56,44,100,68,136,80,284,398.462,
118.11,508,80,40,120,68,156,80,304,426.522,
118.11,508,64,52,116,72,164,64,300,420.91,
118.11,508,72,44,116,68,160,68,296,415.298,
119.048,504,68,44,112,68,168,64,300,422.577,
119.048,504,68,48,116,64,168,68,300,422.577,
120,500,64,44,108,64,168,68,300,424.264,
120,500,60,44,104,68,164,68,300,424.264,
120,500,60,44,104,64,160,72,296,418.607,
120.968,496,60,44,104,68,160,72,300,425.971,
119.048,504,56,44,100,68,160,68,296,416.943,
120,500,60,44,104,64,160,72,296,418.607,
120.968,496,56,44,100,68,156,68,292,414.612,
120,500,56,40,96,68,156,72,296,418.607,
120,500,56,40,96,68,160,72,300,424.264,
119.048,504,60,40,100,68,164,68,300,422.577,
120.968,496,60,44,104,68,168,68,304,431.651,
119.048,504,60,48,108,68,164,68,300,422.577,
120.968,496,72,44,116,64,164,64,292,414.612,
122.951,488,68,44,112,72,164,64,300,429.449,
121.951,492,68,44,112,68,160,68,296,421.997,
121.951,492,76,40,116,68,160,68,296,421.997,
120.968,496,80,44,124,68,156,72,296,420.292,
120.968,496,72,44,116,68,160,68,296,420.292,
120,500,72,48,120,64,156,72,292,412.95,
120.968,496,64,40,104,64,156,72,292,414.612,
119.048,504,72,48,120,64,156,72,292,411.308,
117.188,512,64,48,112,68,152,72,292,408.082,
113.636,528,60,44,104,68,160,72,300,412.861,
108.696,552,60,48,108,68,160,72,300,403.786,
107.143,560,60,44,104,68,160,72,300,400.892,
107.143,560,64,44,108,68,156,72,296,395.547,
106.383,564,64,40,104,68,164,68,300,399.468,
107.143,560,64,48,112,68,164,68,300,400.892,
111.94,536,72,44,116,68,156,76,300,409.769,
110.294,544,60,48,108,68,156,76,300,406.745,
112.782,532,68,44,112,68,156,72,296,405.822,
113.636,528,56,48,104,68,160,76,304,418.366,
114.504,524,"","","",68,160,72,300,414.434,
114.504,524,60,44,104,68,156,72,296,408.908,
114.504,524,56,48,104,68,152,72,292,403.383,
115.385,520,64,44,108,68,152,72,292,404.931,
116.279,516,68,56,124,68,156,68,292,406.498,
114.504,524,84,48,132,64,160,68,292,403.383,
117.188,512,68,40,108,68,156,72,296,413.673,
116.279,516,52,48,100,68,156,68,292,406.498,
116.279,516,60,44,104,68,152,68,288,400.929,
117.188,512,56,44,100,72,156,64,292,408.082,
118.11,508,64,48,112,68,156,68,292,409.686,
119.048,504,56,40,96,68,156,68,292,411.308,
119.048,504,60,44,104,68,160,68,296,416.943,
119.048,504,64,44,108,64,160,72,296,416.943,
120,500,68,44,112,68,144,76,288,407.294,
120,500,48,60,108,64,144,72,280,395.98,
120.968,496,60,44,104,68,148,64,280,397.573,
119.048,504,28,44,72,68,148,68,284,400.04,
118.11,508,68,36,104,68,160,68,296,415.298,
112.782,532,56,40,96,64,144,84,292,400.338,
108.696,552,72,40,112,68,152,72,292,393.019,
110.294,544,64,44,108,68,172,60,300,406.745,
108.696,552,68,44,112,64,164,72,300,403.786,
109.489,548,72,56,128,64,152,76,292,394.451,
111.111,540,64,40,104,68,156,72,296,402.805,
111.111,540,64,44,108,64,172,68,304,413.692,
112.782,532,56,44,100,68,164,68,300,411.306,
114.504,524,60,36,96,68,164,68,300,414.434,
115.385,520,60,40,100,68,164,64,296,410.478,
115.385,520,60,48,108,64,164,68,296,410.478,
116.279,516,56,48,104,64,152,72,288,400.929,
119.048,504,64,44,108,68,160,68,296,416.943,
118.11,508,68,44,112,68,164,64,296,415.298,
118.11,508,64,44,108,64,156,64,284,398.462,
120,500,64,36,100,68,164,68,300,424.264,
119.048,504,48,48,96,68,164,64,296,416.943,
120,500,60,52,112,68,160,64,292,412.95,
120.968,496,68,40,108,68,156,68,292,414.612,
120.968,496,68,40,108,68,160,64,292,414.612,
121.951,492,60,40,100,68,156,68,292,416.294,
121.951,492,64,40,104,68,156,68,292,416.294,
121.951,492,56,40,96,68,156,68,292,416.294,
120.968,496,64,40,104,64,156,68,288,408.933,
123.967,484,68,40,108,68,164,60,292,419.72,
122.951,488,68,44,112,64,148,72,284,406.545,
123.967,484,60,44,104,64,148,68,280,402.472,
123.967,484,56,52,108,68,152,68,288,413.971,
119.048,504,"","","",68,152,72,292,411.308,
117.188,512,60,44,104,68,152,72,292,408.082,
116.279,516,64,40,104,68,152,72,292,406.498,
113.636,528,60,40,100,68,152,68,288,396.347,
113.636,528,56,40,96,72,148,68,288,396.347,
111.94,536,64,40,104,64,148,76,288,393.378,
110.294,544,64,44,108,68,148,72,288,390.475,
102.74,584,60,48,108,72,156,68,296,387.334,
100,600,52,48,100,68,164,68,300,387.298,
100.671,596,64,40,104,72,160,68,300,388.596,
100.671,596,64,40,104,68,152,76,296,383.415,
107.143,560,60,40,100,72,164,68,304,406.237,
104.895,572,64,44,108,68,156,72,296,391.376,
108.696,552,72,48,120,68,156,72,296,398.403,
107.914,556,68,44,112,68,156,72,296,396.967,
107.914,556,68,40,108,72,160,72,304,407.696,
103.448,580,64,48,112,68,152,72,292,383.415,
104.167,576,68,44,112,72,152,72,296,390.014,
102.74,584,72,40,112,76,156,68,300,392.568,
100.671,596,68,44,112,72,164,64,300,388.596,
101.351,592,68,40,108,72,156,76,304,395.105,
102.74,584,48,44,92,68,164,64,296,387.334,
105.634,568,60,40,100,72,160,68,300,398.059,
105.634,568,64,48,112,72,156,68,296,392.751,
107.143,560,64,44,108,72,160,64,296,395.547,
108.696,552,64,44,108,72,156,64,292,393.019,
109.489,548,64,44,108,68,156,72,296,399.854,
108.696,552,60,44,104,64,160,72,296,398.403,
